,x0,x1,x2,x3,x4,y_noisy
0,0.051964249505532176,0.11119605035442469,1.0417967990841295,1.256739294064987,0.7453876814972659,260.8154640170568
1,1.7110537607276717,0.20586438172426652,0.234571291207228,1.1281440438104338,0.012625951627825618,272.0921343302795
2,0.6132002869132012,1.3736884997604164,1.6109919764383442,0.6892282712408866,0.6919237106508977,289.9016703872173
3,0.44811560257635547,0.16234246679717987,0.25722913412818593,1.2754558593011862,0.06400443492565071,252.1738990087644
4,1.0618566182379223,0.9893683935689265,0.45772322599444504,1.9841816143423538,1.4764421219954438,291.4347955274431
5,0.231802959660187,0.6441592744430096,0.8521226952659894,0.4640187185848006,0.6971765975188817,260.95877864774945
6,1.5678821766222575,1.1785562058590144,1.383956868577714,1.7473337953315786,0.4027237912358534,300.0129561760638
7,1.2444827979614717,0.023836352037646287,0.952567708239096,0.24496394202485047,0.224097139557027,252.54810137162633
8,0.29668119719494945,0.22075338645325868,0.42330083288973963,1.8456151134344994,0.9201145688058019,267.2772151501546
9,0.5579162299499533,0.28522503958304174,1.0412666353051778,0.48036942553296935,1.4273776048040527,248.292553995347
10,0.33326641894406184,0.7473084926814644,0.5602296283679519,0.5737089363593981,1.1808805186330447,268.56351234122565
11,0.7646500833837553,0.13438498339181942,1.3246376757477119,0.27642764572092876,1.6795509743129613,282.4406851767904
12,0.4151618740488223,0.7476816039506661,0.3925304060952403,0.406324072345938,0.3858459718508254,251.77081839134544
13,1.0009021770734328,0.4476824320977334,0.11608401835854118,1.1690146150436627,0.5156139534847157,264.0499801232314
14,0.257867230583101,0.2850458137333696,1.4045903506165982,1.5090823541061125,0.43430789481835175,272.61579034200577
15,2.7550032972015845,2.010792808346442,2.519898365204564,0.570437575952756,0.5265155052051707,293.0246472736918
16,1.0682231542679552,1.1945433691322276,2.859687985885645,0.4242070257218908,1.0336126345161376,307.1056697220522
17,0.7052035775636651,1.550265023574215,0.7654194467964143,0.34630878190356595,1.053817305346984,278.0623364504307
18,0.12948876635713252,1.1814344587151488,0.3688301866874089,1.9027399295917449,0.21020722460788685,268.71672072203455
19,0.37670281036675474,0.6939358007313337,2.602813278409246,1.9832778283639318,0.9268636584418389,302.9288617707955
20,0.9458960680795501,0.7505841537428479,0.7942600434448963,0.5083983254354842,0.7484091626405586,262.991680979396
21,0.6826342099530873,0.856170318525001,0.7532781837289959,1.2097749978238452,0.9175322396507608,281.84340126877237
22,0.9968250981099746,0.32769690545741514,0.3522133395841219,0.9518018566838816,0.03149344332747321,237.79435742573176
23,1.0234527856945563,0.50486225647819,0.31190011783349386,0.5678880874664577,1.0061092650825618,263.05604639731865
24,1.2479204493490703,1.0985895151599008,2.0676279987537867,0.297880311146114,0.805067662877953,285.22445579744294
25,0.7078166021166556,1.7830340226787653,0.03054954682436247,0.5548014732060039,1.0589691044509,277.5658348092656
26,0.5658121083934977,1.0898391139444668,1.2011291932354273,0.9568129316981235,0.567898235547471,271.5761904227508
27,0.3491717670238326,1.6588613791261289,0.26628553099201036,0.2943316514474955,0.5179977024759439,269.83981000273917
28,1.1011224146059697,0.10037061745145569,1.1322552153716514,0.5757780616032542,0.6329676807859685,263.015211113014
29,0.10933550072201144,1.0767288319374921,0.7029686846249606,0.5387799775948431,0.12449925808077594,267.4419693567113
30,1.1548636945450286,0.6879127106679022,1.6983767922079445,3.094481548077701,0.09240796537779401,287.68203923745824
31,0.4807964879118527,1.708836158483836,1.0496581658735273,1.5166347672665283,1.660613176262325,301.56569364780376
32,1.1556544491327259,0.22414225725982515,0.38386674230626505,0.9673920057515754,1.0679614077779638,289.1963992472813
33,0.12656272735403706,0.348996743258237,0.1628544709101204,0.6136300431731475,0.93287871888587,253.163428339739
34,0.32108345295637347,0.38325003280155695,0.05004904127493877,1.5620812393396624,1.8265566392290737,282.3976622751253
35,0.35921196283852047,1.387554611242791,0.7899115362710363,0.21875740622737158,0.35145968408199174,272.53228752823105
36,0.7989304687670788,0.903315888980911,0.03740545935167208,1.4674595650828193,1.6977750175687336,268.52421226507636
37,0.24568897561053496,0.9615849670408988,0.26374838515303517,0.5981760868824864,0.03230435867213814,245.66529077349625
38,0.4089129283025894,1.0160358149748343,1.5983099791719202,0.8614396515274805,0.27633421491363586,255.49427011034015
39,0.43336544234643604,0.24397505045483067,0.41139831254769854,0.882776947060921,0.4590886841227978,256.23392307276333
40,2.569767037357487,0.6741236103167514,0.35723887493597295,1.4517336291143994,0.5958177852369616,299.3045508721477
41,0.24044798922123775,0.15714238381843332,1.1463793417957988,1.9642553512934795,0.4186940029041972,263.7433346671097
42,0.8262194486697267,1.3448094032729,0.3342981466177742,0.5008045067845369,1.7250122793293419,304.49871688440794
43,0.5885435530690244,1.0701937802595722,1.5546669408352918,0.20776384180509733,0.08789154437384858,257.87082579728946
44,0.09586696295056713,0.285461942500209,0.3132182820842235,1.3026558032583813,0.4226315286077851,237.33820980812914
45,0.7400125922095304,0.6940667502242434,0.354488959208165,0.14129267534218748,2.3774651130422355,287.71656141330055
46,0.6069855076197337,1.094220438666884,0.63056305768901,2.05649601979856,0.9721803694185117,280.53059323420086
47,1.2966223265312051,1.3500878998330328,0.035475622579341226,1.2995419028863469,0.6898546672229616,276.36470626330873
48,1.560722136321824,0.18328866840946725,0.08580369429682877,0.15729580626758594,0.17452560470286532,242.1161880623423
49,0.6469295256031597,0.6218559467227355,1.467752689405811,0.08591373365915327,1.5846494233900628,271.1881771506775
50,1.109357902532177,1.5193033222938974,0.7021983820816233,1.3371530202758128,2.0197916136662792,298.5910843410594
51,0.5668818564105408,0.454573944319094,0.8965787486434484,0.012785885446747686,0.3545733600845552,245.81112391462028
52,0.9926154694725757,0.20808842832587254,0.5088462533955848,0.15056122884909953,0.14316914606565062,236.523730131535
53,0.799106964897968,0.9240205350722956,0.741253935154832,0.3622812809365228,1.1453684606536023,283.3191263579436
54,1.2191762762436853,1.023780181994144,1.7647534598268377,0.36728238805002483,0.5849469241225295,282.16078102602035
55,0.6594335690137947,0.3522746038382977,0.053346324011805404,1.022879808234275,0.0724686703000053,226.9294792629065
56,0.3795889822034719,0.10479013925143123,1.2141157305517953,2.5735698149692663,0.30221234643545947,284.7099792893165
57,0.7088763160506041,0.39108999030771213,1.8668597621902294,1.4434047258176768,0.8943446417978211,313.66913486851905
58,0.2860260463176273,0.9043462000709639,1.0109138579782855,0.7485243828888838,0.8325614395561045,282.71729797302805
59,0.07649423332850035,1.012445251188118,0.07543408691461183,0.5494224348379311,0.020749643020001936,248.24892838557227
60,0.8735991966636211,0.9308771838008196,0.4934669450275079,0.7081954201362142,0.9885853005503547,271.39003878843977
61,0.21336563631416705,0.47162557371699887,0.6509015875384686,0.6940237836095688,0.1506117807538889,242.78413044741663
62,0.565320885757034,0.6412881773484795,0.970106559015113,0.16348462932293048,0.994788223695549,253.61182261200616
63,0.6377691897579653,0.28416757840576057,1.581726895540773,0.14988740801228156,1.533226824908235,282.86438858787506
64,2.2957387731536327,0.6067829098939783,0.5456476468978199,0.3346754570709969,0.15198349033665592,261.86479342503014
65,0.8431380285803277,2.0438469997137108,1.2737054458427306,0.7688552337548558,1.3228886445779886,312.93217916377125
66,0.6612848682923664,1.8627970649143912,1.2497955432159953,0.5455124776468041,1.1816656681109536,284.0596496690934
67,0.6675599582213071,0.6377934520177179,0.7164098770379212,0.09440598028324788,1.5996130399080493,287.4068036789047
68,0.08955095876275879,0.3807149562544998,0.8888787415446003,0.596640329057011,0.48337174063642063,248.91465598854072
69,1.3503241684326088,1.248101642242311,1.6769879788537423,0.5602381582175969,1.0052546711361177,286.0587101110109
70,0.6956525399036024,0.9889177549869392,0.24908799359484027,0.3816404365516858,1.22369573706205,267.3893379799206
71,1.346038120879522,1.0038040771965504,3.295865525330679,1.4885517563763433,0.8156889231291621,298.6540453337415
72,1.4196461688062958,1.3629385523300013,1.084684183585539,0.6066992407955861,0.07649765978584357,257.71276156116943
73,0.5084452582169566,1.5468551738629082,1.9452223965428588,1.123139611920702,0.4132656108016806,298.1290707889748
74,0.4403071729319333,0.4597948041386547,0.9052400106776002,0.851694595645177,0.16744616651315944,262.8170065873942
75,0.05227940989283913,0.41875142180386016,0.24656568435861878,0.15972590641936524,1.5733241747989837,271.3507501408383
76,0.2366855538814845,0.1925487937987482,0.40266766984280067,0.2075756965738281,0.4382294011324878,235.19338761220766
77,0.43302174478063515,1.5197780987212177,0.5430420551467475,0.04546090267805569,0.14929482863097618,269.242415302098
78,1.0487108686592705,0.6505651505320059,0.037070448330568204,0.34477977440482316,1.4418186340462393,252.3173947487049
79,0.7779695588547464,0.9402140430251297,0.27964847388440534,0.12350820766330947,0.6432831246977581,261.22870454511497
80,1.8010341586083463,0.03599949871181506,1.9847577989920262,1.422739286771568,1.8000497809358849,284.87762201181135
81,0.06140812779190461,0.5496170091336872,0.19953174171114066,1.099216620382092,0.40995917229117274,247.71140702366415
82,0.5802293076300116,0.17621305041496366,1.7122396367424073,0.3988645562185251,1.0275527521424062,285.0817302194985
83,0.842680677533763,0.260149256162395,2.9032260754804016,0.40780481268998736,1.754775810175041,294.17748551250827
